report_ticker,pnl_gross,pnl_net,fees_taker,fees_maker,contracts_settled,n_days
KXCA11PERSON,-4046.98,-4591.01,544.03,0.0,47131,42
KXHANTACOUNT,-2469.44,-3000.88,531.44,0.0,47011,20
KXEARNINGSMENTIONM,-104.32,-349.92,245.6,0.0,46851,8
KXHD,-45.65,-383.36,337.71,0.0,46713,8
KXUST30,765.04,493.93,271.11,0.0,46270,30
KXGOLFNEXTWIN,-1484.53,-1790.89,306.36,0.0,46231,54
KXBET,290.85,17.06,273.79,0.0,46229,24
KXTBCRUNCHWRAP,2353.8,1795.86,557.94,0.0,46101,25
KXLEAGUESCUPTOTAL,13323.78,12611.27,712.51,0.0,46094,3
KXANIMEAOTY,-146.75,-552.65,405.9,0.0,45951,39
KXPRATTCONCEDE,-2103.71,-2590.34,486.63,0.0,45936,27
KXNYSECONDHOMETAX,1833.34,1565.51,267.83,0.0,45878,33
KXWCOCCAN,1037.48,918.82,118.66,0.0,45814,4
KXINSURRECTION,-115.83,-155.94,40.11,0.0,45795,14
KXGARSENMATCHUP,1823.08,1628.85,194.23,0.0,45742,2
KXMLBSTATCOUNT,901.67,539.97,361.7,0.0,45682,95
KXNBA3RDTEAM,-1417.24,-1615.48,198.24,0.0,45627,40
KXROLEATMETGALA,-3263.56,-3641.23,377.67,0.0,45564,19
KXWALESPARLIAMENT,500.56,236.69,263.87,0.0,45209,20
KXBRASILEIROB1HBTTS,-200.27,-617.2,416.93,0.0,45088,11
KXBILLBOARDRUNNERUPALBUM,3168.8,2959.59,209.21,0.0,44728,74
KXNFLLASTPICKPOS,119.85,-135.83,255.68,0.0,44445,3
KXEARNINGSMENTIONDE,-1510.46,-1900.42,389.96,0.0,44420,7
KXRUGBYESLMATCH,109.9,-114.88,224.78,0.0,44304,58
KXATP1RANK,434.42,299.57,134.85,0.0,44224,56
KXSUGARW,4054.66,3667.42,387.24,0.0,44205,17
KXVRASCOTUSVOTE,4292.13,3978.23,313.9,0.0,44143,13
KXDEFAPPROP,507.53,273.89,233.64,0.0,43958,73
KXFEDERALCHARGE,3717.14,3387.09,330.05,0.0,43920,24
KXMAKERFIELDMOV,698.98,459.3,239.68,0.0,43910,21
KXSHOP,-311.05,-628.42,317.37,0.0,43902,32
KXEUROLEAGUE,5527.67,5018.2,509.47,0.0,43786,24
KXWCEVERYTEAMGOAL,3801.89,3260.58,541.31,0.0,43601,24
KXBRASILEIROB1HSPREAD,412.27,174.19,238.08,0.0,43587,9
KXPGA5BALL,-1853.84,-2392.6,538.76,0.0,43567,5
KXGOVNYNOMD,-181.05,-213.54,32.49,0.0,43551,59
KXVENFUTVEBTTS,-3618.28,-4216.17,597.89,0.0,43504,5
KXEARNINGSMENTIONANF,-488.94,-715.47,226.53,0.0,43448,2
KXVOTERECNCS,459.18,-4.83,464.01,0.0,43407,26
KXROKU,-1460.15,-1675.91,215.76,0.0,43373,8
KXSWISS10MILLION,-2045.07,-2454.65,409.58,0.0,43321,34
KXCCL,2118.96,1919.07,199.89,0.0,43278,54
KXNEXTMANAGERMANU,160.77,-196.29,357.06,0.0,43239,38
KXTNOTEW,1543.99,1157.71,386.28,0.0,43213,55
KXPRESSBRIEFINGCOUNT,1620.07,1280.41,339.66,0.0,43160,83
KXTRUMPVSLAUGHTER,-946.96,-1181.67,234.71,0.0,43047,70
KXNEXTMANAGEREPL,413.77,157.25,256.52,0.0,42930,43
KXSAILGPRACE,-992.26,-1249.79,257.53,0.0,42854,38
KXCHESSMATCH,1728.25,1407.71,320.54,0.0,42723,6
KXNBASERIESASTLEADER,523.72,74.86,448.86,0.0,42648,14
KXACQANNOUNCESPACEX,-383.76,-730.55,346.79,0.0,42611,55
KXUCLWSPREAD,-3623.72,-3978.41,354.69,0.0,42535,3
KXWCGOALSALLOWED,2956.88,2686.44,270.44,0.0,42520,16
KXTABLETENNISMATCH,8348.08,7884.73,463.35,0.0,42471,3
KXEARNINGSMENTIONCHWY,-1147.65,-1361.65,214.0,0.0,42460,8
KXUST30AM,-1120.96,-1522.69,401.73,0.0,42446,25
KXBRASILEIROCBTTS,9558.83,9042.91,515.92,0.0,42317,4
KXPGAWINNERREGION,-94.6,-572.87,478.27,0.0,42286,19
KXSONGRELEASEDATEPC,3664.47,3291.4,373.07,0.0,41821,40
KXRECNCHVOTE,1468.87,1317.19,151.68,0.0,41559,13
KXUSTYLD,3908.13,3539.5,368.63,0.0,41409,39
KXCOPPAITALIA,1164.04,787.87,376.17,0.0,41373,25
KXALPRIMARY,694.11,480.59,213.52,0.0,41347,44
KXNBA1STTEAMDEF,-8.4,-305.22,296.82,0.0,41024,37
KXEARNINGSMENTIONAVGO,520.97,270.37,250.6,0.0,41015,9
KXSENATEIAR,-182.97,-246.37,63.4,0.0,40932,34
KXDISAPPROVETARIFF,-509.53,-577.36,67.84,0.0,40673,30
KXPERUPRES1RMOV,166.82,-161.3,328.12,0.0,40636,28
KXTRUMPPASSPORT,-2772.9,-3200.78,427.88,0.0,40565,49
KXUSDEBTMON,-2273.22,-2562.45,289.23,0.0,40401,15
KXGOVNVNOMD,-12.94,-41.43,28.49,0.0,40135,28
KXCHIPBURRITO,1931.99,1718.11,213.88,0.0,40093,33
KXFALLOUTRELEASE,-549.62,-606.32,56.7,0.0,40090,73
KXEARNINGSMENTIONBB,-766.09,-888.75,122.66,0.0,39943,2
KXEARTHQUAKEM,-2222.75,-2440.45,217.7,0.0,39908,8
KXSCOTPARLIAMENT,15.82,-14.34,30.16,0.0,39763,25
KXSENATECONFIRM,-3026.67,-3292.21,265.54,0.0,39732,16
KXCRUDEEXPORTBAN,1601.92,1423.27,178.65,0.0,39554,35
KXFTSE,1266.63,1165.28,101.35,0.0,39399,19
KXSENATELAD,209.96,94.05,115.91,0.0,39397,64
KXCO8D,-572.89,-853.73,280.84,0.0,39360,59
KXCHAICUTS,3457.31,2931.55,525.76,0.0,39357,41
KXAGCONF,-258.8,-439.07,180.28,0.0,39281,67
KXCONMEBOLSUD1HBTTS,1642.72,1259.15,383.57,0.0,39252,9
KXLIVR2LEAD,-564.01,-757.49,193.48,0.0,39228,5
KXNFLSUPDRAFTPICK,2054.35,1757.29,297.06,0.0,39218,37
KXH200MON,4087.53,3742.76,344.77,0.0,39073,61
KX1SONG,502.96,187.36,315.6,0.0,38919,57
KXUST30M,-5952.58,-6240.04,287.46,0.0,38891,27
KXSERIEA1HTOTAL,-670.68,-1151.04,480.36,0.0,38855,5
KXIMFTWEETS,2884.05,2602.06,281.99,0.0,38672,32
KXSENATEOHSR,-239.73,-259.47,19.74,0.0,38399,16
KXUST2,4482.24,4178.89,303.35,0.0,38397,20
KXSIMIAMI,2153.8,1868.41,285.39,0.0,38192,6
KXGOVOHNOMD,202.67,183.63,19.04,0.0,38017,13
KXBDSFTCHALLENGE,1022.79,494.41,528.38,0.0,37953,20
KXNFLDRAFTDT,-2498.31,-2772.31,274.0,0.0,37718,9
KXFEATUREZLARSSON,3823.43,3513.54,309.89,0.0,37682,17
KXF1SPRINTTOP5,585.84,310.07,275.77,0.0,37651,17
KXCOCOAW,3026.44,2680.45,345.99,0.0,37484,16
KXGRAB,732.04,599.82,132.22,0.0,37483,29
KXELECTIRAN,-338.95,-338.95,0.0,0.0,37377,65
KXHIGHINFLATION,927.33,669.82,257.51,0.0,37272,44
KXALBUMSTREAMSU,2018.25,1694.45,323.8,0.0,37033,58
KXROLEINPRODUCTIONDOOMSDAY,-417.5,-519.97,102.47,0.0,36963,70
KXPLATNERENDORSE,-459.63,-826.49,366.86,0.0,36924,25
KXLPGAR3LEAD,-2208.9,-2377.29,168.39,0.0,36809,20
KXEPL1HSPREAD,-8152.03,-8591.64,439.61,0.0,36726,8
KXEARNINGSMENTIONKLAR,-1662.85,-1769.59,106.74,0.0,36238,3
KXHEGSETHANNOUNCEOUT,-448.53,-667.61,219.07,0.0,36184,91
KXLIPATURNERLOCATION,-7223.52,-7450.83,227.31,0.0,36168,27
KXUCLSOA,-5305.4,-5819.98,514.58,0.0,36090,2
KXMEDIARELEASEICEMAN,1008.35,754.83,253.52,0.0,36019,31
KXMLSASTSPREAD,-3035.68,-3510.39,474.71,0.0,35951,1
KXBUILDPERMS,2321.2,2033.61,287.59,0.0,35917,74
KXA100MON,1726.47,1426.82,299.65,0.0,35898,47
KXEARNINGSMENTIONMRVL,223.39,-7.71,231.1,0.0,35898,2
KXPOWERKWH,3054.26,2747.16,307.1,0.0,35885,35
KXTRUMPENDORSESC,626.97,456.48,170.49,0.0,35816,14
KXWNBAWINS,-1728.64,-1981.06,252.42,0.0,35534,65
KXADP,2830.33,2389.69,440.64,0.0,35472,65
KXHOILW,1412.56,1050.05,362.51,0.0,35422,17
KXTRUMPCRYPTOCONF,-1347.99,-1643.52,295.53,0.0,35203,12
KXNBAPOLOSE,-1371.75,-1649.23,277.48,0.0,34912,11
KXGASOSR,591.82,411.45,180.37,0.0,34822,48
KXGAPRIMARY1R,5350.26,4980.0,370.26,0.0,34802,21
KXNEPRIMARY,1816.2,1646.78,169.42,0.0,34615,16
KXWCGOALSTREAK,586.09,275.39,310.7,0.0,34559,20
KXEFFTARIFF,2455.11,2133.75,321.36,0.0,34552,65
KXWCREGIONKO,108.49,-140.01,248.5,0.0,34444,26
KXCOMPANYACTIONEA,2361.12,2079.39,281.73,0.0,34393,56
KXFESTIVALEVENTPACHNYC,1441.04,1018.11,422.93,0.0,34213,48
KXA100MS,1079.66,973.76,105.9,0.0,34193,31
KXCA01S,-316.8,-449.39,132.59,0.0,34143,43
KXMOSTSTREAMED,1406.15,1320.9,85.25,0.0,34056,9
KXCOLOMBIA1R2,-4448.71,-4804.69,355.98,0.0,33960,29
KXLIVTOP5,2616.4,2265.52,350.88,0.0,33862,28
KXWVPRIMARY,-845.61,-1005.88,160.27,0.0,33857,19
KXBRASILEIROFTTS,1642.62,1382.31,260.31,0.0,33489,12
KXARMOMINF,-591.87,-950.61,358.74,0.0,33439,68
KXWHVISIT,2689.95,2427.59,262.36,0.0,33436,58
KXTOURNAMENTOFCHAMPIONS,-1046.35,-1165.4,119.05,0.0,33429,6
KXNHLDRAFTTOP,-1300.5,-1563.63,263.13,0.0,33360,25
KXCLAUDE5,357.28,235.06,122.22,0.0,33303,46
KXSUMOWIN,1711.69,1483.05,228.64,0.0,33265,21
KXROASTSUBJECT,-550.03,-637.49,87.46,0.0,33224,26
KXWCHOSTKO,1815.18,1561.12,254.06,0.0,33126,37
KX10Y3M,2269.22,2150.94,118.28,0.0,33100,8
KXSWISSLEAGUEBTTS,-2514.22,-2969.41,455.19,0.0,32982,3
KXIAPRIMARY,269.05,135.08,133.97,0.0,32934,36
KXABERDEENSOUTHBY,-528.81,-609.68,80.87,0.0,32865,13
KXUNMENTION,-2659.65,-2873.84,214.19,0.0,32811,2
KXNEWROLECEOAPPLE,3478.08,3313.79,164.29,0.0,32730,5
KXDROPOUTPRIMARY,6226.55,5948.03,278.52,0.0,32700,42
KXJOINTRUMPADMIN,324.93,216.25,108.69,0.0,32577,53
KXHSI,-11570.69,-11672.91,102.22,0.0,32571,15
KXEARNINGSMENTIONRIVN,272.17,55.15,217.02,0.0,32569,8
KXUST10,313.7,105.29,208.41,0.0,32518,24
KXBNBMAXMON,1345.6,1030.09,315.51,0.0,32484,94
KXMEDIACOVERSI,629.64,469.49,160.15,0.0,32168,27
KXHORMUZMAX,-2971.25,-3194.78,223.53,0.0,32157,12
KXCBDECISIONAUSTRALIA,-585.08,-709.65,124.57,0.0,32140,48
KXLOSEPRIMARYSENATER,-736.37,-897.37,161.0,0.0,32012,40
KXNIKKEI,890.8,828.98,61.82,0.0,31908,11
KXEARNINGSMENTIONBULL,-57.46,-304.15,246.69,0.0,31860,9
KXPANAMATRAFFIC,3526.62,3225.92,300.7,0.0,31726,59
KXHAITITPS,1219.41,906.08,313.33,0.0,31587,11
KXH200MAX,620.91,451.06,169.85,0.0,31554,42
KXH100Q,1338.61,1207.17,131.44,0.0,31538,23
KXSENATENED,-212.67,-319.75,107.08,0.0,31465,15
KXNY15D,-346.36,-401.31,54.95,0.0,31394,35
KXNJ07D,-168.96,-262.24,93.28,0.0,31286,44
KXDPWORLDTOURR2LEAD,1670.83,1582.28,88.55,0.0,31269,9
KXNBASERIESGCOMEBACK,7240.13,7075.86,164.27,0.0,31249,13
KXSPOT,-1835.1,-2123.22,288.12,0.0,31099,72
KXCBDISRAEL,994.51,744.7,249.81,0.0,31077,52
KXLACASADELOSFAMOSOS,-655.78,-821.08,165.3,0.0,31073,26
KXBOXINGDISTANCE,-3143.05,-3405.73,262.68,0.0,31002,2
KXMLBDEBUT,2101.57,1967.77,133.8,0.0,31001,51
KXWEFTWEETS,1734.16,1536.83,197.33,0.0,30991,30
KXAAAGASMAXFL,-327.6,-408.32,80.72,0.0,30892,28
KXCACPIYOY,-650.46,-937.98,287.52,0.0,30872,38
KXSPORTSEMMY,-1470.7,-1710.09,239.39,0.0,30861,27
KXSERIEA,-403.74,-434.25,30.51,8.15,30839,20
KXSENATESDR,431.37,376.97,54.4,0.0,30713,22
KXWTIMAXM,-544.77,-720.11,175.34,0.0,30671,8
KXZETA,1791.61,1632.41,159.2,0.0,30624,10
KXAPCALLLAMAYOR,806.77,711.84,94.93,0.0,30534,7
KXEARNINGSMENTIONRY,-242.59,-379.77,137.18,0.0,30485,3
KXMD06D,-2199.66,-2448.14,248.48,0.0,30331,45
KXDCDELD,7.79,-72.45,80.24,0.0,30301,35
KXDEBUTSONG,3399.91,3145.78,254.13,0.0,30229,23
KXAGNOMMID,-6663.11,-6872.88,209.77,0.0,29764,5
KXCLAYTONDNI,1455.92,1329.36,126.56,0.0,29740,5
KXH100W,3763.12,3376.47,386.65,0.0,29725,88
KXBULL,1575.74,1250.9,324.84,0.0,29716,9
KXNDALR,-299.32,-324.74,25.42,0.0,29638,33
KXMEASLES,-251.33,-286.08,34.75,0.0,29532,26
KXAIRFARECPI,-1715.88,-2028.52,312.64,0.0,29531,60
KXURBN,1839.71,1533.13,306.58,0.0,29522,9
KXUSEDCARCPI,1465.55,1226.75,238.8,0.0,29487,60
KXCANNESBESTACTOR,957.83,764.55,193.28,0.0,29442,26
KXTRUMPENDORSELOSS,-214.28,-277.08,62.8,0.0,29122,23
KXMANAGEROUTDATE,-49.58,-132.9,83.32,0.0,29089,18
KXTRUMPSTATES,2046.48,1787.39,259.09,0.0,29006,71
KXFDAAPPROVE,4775.22,4455.6,319.62,0.0,28868,50
KXEPLFIRSTGOAL,-1077.45,-1328.74,251.29,0.0,28852,19
KXCANNESBESTDIRECTOR,-317.87,-474.63,156.76,0.0,28823,18
KXEPLTCORNERS,-4179.48,-4612.81,433.33,0.0,28755,6
KXGABBARDANNOUNCEOUT,5338.76,5101.88,236.88,0.0,28690,38
KXJPMCEOCHANGE,-2113.79,-2156.48,42.69,0.0,28656,35
KXCABLEAVE,6571.33,6268.25,303.08,0.0,28594,53
KXNICKELW,-1286.35,-1507.72,221.37,0.0,28581,15
KXGOVCTNOMR,239.87,46.27,193.6,0.0,28555,41
KXEARNINGSMENTIONTOL,389.28,271.11,118.17,0.0,28522,8
KXUCLW,-1571.71,-1784.35,212.64,0.0,28511,39
KXRECCOUNT,91.44,-1.56,93.0,0.0,28451,27
KXSHELTERCPI,2268.71,1988.27,280.44,0.0,28435,53
KXLTGOVOKNOMR,737.38,614.65,122.73,0.0,28424,29
KXAUWPCC,1094.41,907.4,187.01,0.0,28419,30
KXLOW,290.1,66.99,223.11,0.0,28388,10
KXFUTU,81.96,-75.36,157.32,0.0,28289,9
KXSOCCERPLAYCRON,-239.68,-268.97,29.29,0.0,28249,29
KXALBUMRELEASEDATE,-328.0,-540.14,212.14,0.0,28196,31
KXNBASERIESROADWINS,-1548.42,-1833.26,284.84,0.0,28172,11
KXZECMINMON,2158.97,1986.59,172.38,0.0,28101,59
KXTXSENOUTCOME,-1618.39,-1795.36,176.97,0.0,28074,24
KXCAINSCOM,965.5,726.65,238.85,0.0,28069,13
KXEARNINGSMENTIONLOW,-235.82,-412.59,176.77,0.0,27989,8
KXNEXTMANAGER,-272.13,-301.65,29.52,0.0,27724,20
KXEPL1HBTTS,-3286.51,-3531.86,245.35,0.0,27595,8
KXMEPRIMARY,-303.25,-422.96,119.71,0.0,27502,22
KXRAINSTPM,-2193.12,-2438.12,245.0,0.0,27478,25
KXTGT,4249.78,4032.61,217.17,0.0,27420,8
KXSCRGOVADVANCE,303.15,246.51,56.64,0.0,27410,3
KXSENATEMER,-102.78,-122.19,19.41,0.0,27360,34
KXSCOTUSVRARELEASE,-1301.65,-1609.01,307.36,0.0,27358,15
KX1STHOMEGAME,1850.26,1697.09,153.17,0.0,27292,20
KXCANNESGRANDPRIX,918.65,747.06,171.59,0.0,27166,26
KXLAMAYOROUTPERFORM,2009.73,1857.5,152.23,0.0,27160,22
KXREHEARBIRTHRIGHT,-438.36,-509.03,70.67,0.0,27136,18
KXSTARSHIPFL,280.43,220.74,59.69,0.0,27082,25
KXRUGBYFRA14MATCH,983.56,816.54,167.02,0.0,27075,30
KXCPICOMBO,-585.04,-697.07,112.03,0.0,26980,14
KXAGENCIES,-919.49,-1043.28,123.79,0.0,26933,34
KXDNIANNOUNCE,4795.16,4544.81,250.35,0.0,26898,15
KXCAGOVOUTPERFORM,3159.35,2918.22,241.13,0.0,26897,18
KXSENATEMTD,3208.23,2994.54,213.69,0.0,26871,42
KXLOSEPRIMARYHOUSED,287.3,215.34,71.97,0.0,26703,51
KXCO03R,-216.95,-281.84,64.89,0.0,26671,30
KXNBATRADE,628.5,536.12,92.38,0.0,26626,19
KXPGAC,4060.92,3927.55,133.37,0.0,26524,10
KXUST2A,1216.67,959.15,257.52,0.0,26520,26
KXTRUMPMAMDANI,-934.15,-1291.65,357.5,0.0,26457,7
KXCHRISTAYLORCOUNTIES,70.25,51.67,18.58,0.0,26409,15
KXWTIWHEN,1689.05,1433.35,255.7,0.0,26285,29
KXUST7AM,1402.81,1107.57,295.24,0.0,26251,24
KXEARNINGSMENTIONNBIS,349.74,176.36,173.38,0.0,26173,3
KXNBAH2HPRA,-10710.06,-11101.79,391.73,0.0,26079,7
KXOTDBASKETBALL,1888.99,1619.99,269.0,0.0,26045,17
KXPGASTROKEMARGIN,-1739.15,-1968.34,229.19,0.0,25968,18
KXGOVALNOMD,66.47,26.55,39.92,0.0,25948,31
KXUST7A,1902.88,1668.48,234.4,0.0,25813,20
KXNBASERIESPTS,1368.94,1086.22,282.72,0.0,25811,15
KXPORTERMENTION,-987.32,-1177.44,190.12,0.0,25799,5
KXSOTHLEAVE,-414.6,-505.83,91.23,0.0,25796,49
KXKLEAGUE1HBTTS,1954.0,1721.64,232.36,0.0,25722,11
KXMLBRETURN,2054.12,1898.38,155.74,0.0,25509,35
KXMORTGAGERATE,1436.18,1245.5,190.68,0.0,25505,56
KXLEAGUESCUPSPREAD,1542.49,1302.74,239.75,0.0,25465,2
KXMALTAPARLI,689.51,584.07,105.44,0.0,25463,16
KXNETANYAHUOUT,-388.01,-438.29,50.28,0.0,25356,34
KXHNLBTTS,-3929.5,-4294.99,365.49,0.0,25347,5
KXCAGOVCOUNTY,2615.59,2389.12,226.47,0.0,25306,23
KXRNCCASH,77.18,-46.89,124.07,0.0,25249,17
KXSAOTOMEPRES,353.74,200.19,153.55,0.0,25128,15
KXBIGBROTHERBRAZIL,204.73,147.04,57.69,0.0,25087,8
KXDEREMERANNOUNCEOUT,2367.13,2267.19,99.94,0.0,25075,5
KXNBALOTTERYODDS,1103.96,887.88,216.08,0.0,25018,15
KXUCLAST,-6592.77,-6855.73,262.96,0.0,25010,2
KXIMPEACHCABINET,-8.45,-33.43,24.99,0.0,24861,48
KXNGDPQ,1558.38,1286.59,271.79,0.0,24757,48
KXNIFTY,476.15,433.2,42.95,0.0,24694,10
KXJEFFRIESMENTION,518.72,413.42,105.3,0.0,24683,2
KXNBAAPOLOGY,-468.36,-635.34,166.98,0.0,24575,2
KXUSPSPEND,1161.61,854.91,306.7,0.0,24537,20
KXEHSALES,1232.4,919.44,312.96,0.0,24374,67
KXCANNESBESTACTRESS,1223.3,1061.03,162.27,0.0,24270,23
KXIDPRIMARY,-343.16,-385.04,41.88,0.0,24254,21
KXNFLRETIRE,-711.65,-809.0,97.35,0.0,24251,5
KXUST10AM,739.77,484.95,254.82,0.0,24072,25
KXNYPRIMARYCOMBO,762.96,709.85,53.11,0.0,24023,1
KXWISUPRTURNOUT,-67.37,-89.29,21.92,0.0,23996,23
KXSENATENER,-12.2,-16.75,4.55,0.0,23890,8
KXHUNGARYTURNOUT,-778.27,-943.86,165.59,0.0,23882,4
KXPGAUNDERPAR,3535.04,3323.64,211.4,0.0,23840,6
KXBUNDESLIGARELEGATION,-1188.49,-1311.68,123.19,0.0,23827,32
KXMTPRIMARY,-601.38,-696.48,95.1,0.0,23802,26
KXSCHUMERMENTION,1956.52,1806.51,150.01,0.0,23780,1
KXENDORSEAOC,1265.43,1106.57,158.86,0.0,23757,27
KXDJTATTACKWARSH,2288.04,2047.05,240.99,0.0,23663,36
KXCHATRIEUSA,3003.06,2722.22,280.84,0.0,23640,14
KXCYTISINICLINE,489.89,403.0,86.89,0.0,23617,14
KXFRCPIPREL,1094.16,967.23,126.93,0.0,23567,30
KXCORNMON,3450.53,3187.57,262.96,0.0,23485,16
KXDAILYSHOW,1113.22,1002.0,111.22,0.0,23442,34
KXHUNGARYMOV,-171.35,-204.0,32.65,0.0,23257,4
KXWHEATW,-822.58,-1050.73,228.15,0.0,23166,15
KXF1H2H,1220.29,948.01,272.28,0.0,23110,11
KXACMAFAOTY,2468.65,2266.33,202.32,0.0,23051,26
KXEZCPIYOYF,456.23,348.29,107.94,0.0,23041,29
KXANIMEBA,-1051.97,-1292.16,240.19,0.0,22828,37
KXDENMARKPM,400.26,176.71,223.55,0.0,22778,30
KXLEAVEHOUSECOMBO,2793.95,2461.76,332.19,0.0,22696,44
KXPLATNERTWEET,2049.04,1865.26,183.78,0.0,22553,3
KXWTASERENA,121.81,-1.1,122.91,0.0,22409,40
KXLIGUE11HTOTAL,-2912.54,-3218.76,306.22,0.0,22359,6
KXCHESSFIDERATING,-1286.32,-1416.11,129.79,0.0,22228,28
KXFDVMEGAETH,1928.75,1683.03,245.72,0.0,22120,17
KXSATRADEBAL,-1403.69,-1655.14,251.45,0.0,22111,32
KXMEXCUBOIL,-1751.33,-1968.28,216.95,0.0,22100,86
KXLIGUE1,-326.72,-363.28,36.56,9.88,22051,28
KXMLBSERIES,2965.37,2629.83,335.54,85.5,22030,4
KXSPXFOMC,3133.35,2895.42,237.93,0.0,21990,34
KXRTX5090W,2405.75,2154.03,251.72,0.0,21962,75
KXSENATESCD,-1.57,-9.82,8.25,0.0,21955,24
KXKASHATLANTIC,3201.3,2953.21,248.09,0.0,21953,3
KXUST5AM,1659.06,1423.01,236.05,0.0,21816,24
KXMILLSDROPOUT,2250.52,2093.52,157.0,0.0,21810,14
KXRANKLIST1ALBUM,381.58,350.8,30.78,0.0,21790,16
KXNBAROOKIE2NDTEAM,494.86,458.06,36.8,0.0,21699,1
KXTACAPORTSPREAD,-1442.84,-1578.3,135.46,0.0,21695,5
KXH200W,3899.39,3693.69,205.7,0.0,21691,77
KXNYCORP,-607.67,-803.55,195.88,0.0,21578,16
KXBIDENTAPES,2883.19,2562.23,320.96,0.0,21564,35
KXLEAVEMILLS,-326.57,-543.8,217.23,0.0,21558,29
KXSTOCKBANHOUSE,1276.94,1102.33,174.61,0.0,21546,45
KXCONMEBOLSUD1HSPREAD,-1025.29,-1176.59,151.3,0.0,21490,6
KXA100W,2631.04,2363.55,267.49,0.0,21455,65
KXB200W,4147.96,3864.56,283.4,0.0,21439,65
KXFIFAUSPULL,-213.39,-228.27,14.88,0.0,21345,8
KXFRGDPQOQP,908.22,839.62,68.6,0.0,21338,43
KXNHL2OT,-1244.38,-1363.34,118.96,0.0,21216,5
KXSUEPOWELL,-293.63,-334.53,40.9,0.0,21208,25
KXWNBAALLSTARS,365.77,274.36,91.41,0.0,21015,40
KXAGNOMTXD,-111.96,-132.69,20.73,0.0,21000,21
KXRMAPLAYTOGETHER,-1213.35,-1343.31,129.96,0.0,20855,25
KXBIANCOMENTION,-262.98,-396.13,133.15,0.0,20852,5
KXNY4R,607.74,562.93,44.81,0.0,20846,37
KXUST2AM,948.97,720.73,228.24,0.0,20760,24
KXLEAGUESCUPSCORE,2329.34,2233.65,95.69,0.0,20752,3
KXF1SPRINTTOP10,1521.41,1385.57,135.84,0.0,20751,16
KXIPLORANGECAP,-959.96,-1149.84,189.88,0.0,20657,6
KXFREYMENTION,-1229.99,-1320.8,90.81,0.0,20582,2
KXITCPIPREL,1672.05,1532.52,139.53,0.0,20427,27
KXMOSTSTREAMEDMAID,448.17,395.78,52.39,0.0,20340,8
KXBADWUR,-151.52,-166.04,14.52,0.0,20297,11
KXROCKTHEBLOCK,1934.53,1841.51,93.02,0.0,20290,16
KXCANPLBTTS,1315.37,1175.89,139.48,0.0,20268,10
KXOMEGA,1189.08,857.76,331.32,0.0,20228,44
KXSERIEATOP4,2291.83,2085.29,206.54,0.0,20188,37
KXNHLPACIFIC,-171.25,-209.87,38.62,0.0,20142,2
KXLEAGUESCUPTEAMTOTAL,-2343.66,-2582.62,238.96,0.0,20140,3
KXUKRETAIL,2525.32,2290.1,235.22,0.0,20089,60
KXNBADPOY,-200.4,-214.57,14.17,0.0,20040,6
KXUST5A,1069.73,854.88,214.85,0.0,20000,20
KXWC3RDPLACEQUAL,-4431.64,-4641.5,209.86,0.0,19933,12
KXAZTREASR,1985.41,1769.27,216.14,0.0,19854,13
KXHURCTOTMAJ,-292.11,-317.27,25.16,0.0,19796,17
KXEARNINGSMENTIONSHOP,1010.36,842.04,168.32,0.0,19790,9
KXACQANNOUNCECAESARS,7.15,-223.39,230.54,0.0,19770,33
KXSCOTUSMARIJUANAGUN,-571.63,-754.43,182.79,0.0,19714,58
KXCAGOVLAMAYOR,-20.94,-78.72,57.78,0.0,19650,8
KXCHTRADEBAL,1398.03,1260.37,137.66,0.0,19638,21
KXEARNINGSMENTIONCRM,255.86,79.83,176.03,0.0,19553,2
KXNASCARCUPSERIES,-393.62,-423.58,29.96,0.0,19541,18
KXSNOWFLAKE,-975.58,-1206.15,230.57,0.0,19497,14
KXLALIGA1HTOTAL,-2033.77,-2293.29,259.52,0.0,19485,4
KXFRAGRANCE,654.26,504.44,149.82,0.0,19452,33
KXAGNOMGAR,2809.77,2600.81,208.96,0.0,19342,25
KXALBUMRELEASEDATEBEY,-128.08,-319.62,191.54,0.0,19318,41
KXSWENCOUNTERS,785.85,704.32,81.53,0.0,19316,50
KXAPCALLCAGOV,452.44,421.78,30.66,0.0,19301,2
KXSP500REMOVEQ,133.23,31.83,101.4,0.0,19259,57
KXTAXWAIVE,1.21,-12.02,13.23,0.0,19230,28
KXACMAMAOTY,4721.19,4556.23,164.96,0.0,19112,26
KXFABLEDISABLED,-21.45,-54.33,32.88,0.0,19103,20
KXWALLERMENTION,-123.68,-179.1,55.42,0.0,19094,2
KXOWGRRANK,614.96,544.44,70.52,0.0,19071,58
KXSENATEOKR,-93.53,-108.42,14.89,0.0,18930,21
KXUSDM,797.18,732.04,65.14,0.0,18768,25
KXAGNOMROK,266.25,166.49,99.76,0.0,18700,38
KXNHLCALDER,-576.29,-618.96,42.67,0.0,18686,25
KXCOACHOUTNBADATE,2093.98,1944.16,149.82,0.0,18614,38
KXWNBA40PTS,4173.14,3965.68,207.46,0.0,18605,72
KXNETANYAHUPARDON,411.07,300.54,110.53,0.0,18489,52
KXDOTPLOT,1334.63,1187.2,147.43,0.0,18485,27
KXACMAVMOTY,1149.72,1071.8,77.92,0.0,18465,9
